Text,label
"Et vous vous souvenezvous dun cadeau de Noël que vous avez aimé autant que jai adoré le mien ['Et', 'vous', 'vous', 'souvenezvous', 'dun', 'cadeau', 'de', 'Noël', 'que', 'vous', 'avez', 'aimé', 'autant', 'que', 'jai', 'adoré', 'le', 'mien'] []",C1
"Fait que le Québec ben cest une colonie française pis les colons ben ils y aboutissent par bateau depuis la France 
 ['Fait', 'que', 'le', 'Québec', 'ben', 'cest', 'une', 'colonie', 'française', 'pis', 'les', 'colons', 'ben', 'ils', 'y', 'aboutissent', 'par', 'bateau', 'depuis', 'la', 'France', '\n'] ['colonie']",C1
"Finalement la victoire je lai entrevue que la nuit dernière 
 ['Finalement', 'la', 'victoire', 'je', 'lai', 'entrevue', 'que', 'la', 'nuit', 'dernière', '\n'] []",C1
"Giscard se laisse filmer durant ses vacances à la montagne ou à la plage il apparaît en short puis torse nu lors dun match de football organisé entre notables de Chamalières village dont il fut longtemps le maire
 ['Giscard', 'se', 'laisse', 'filmer', 'durant', 'ses', 'vacances', 'à', 'la', 'montagne', 'ou', 'à', 'la', 'plage', 'il', 'apparaît', 'en', 'short', 'puis', 'torse', 'nu', 'lors', 'dun', 'match', 'de', 'football', 'organisé', 'entre', 'notables', 'de', 'Chamalières', 'village', 'dont', 'il', 'fut', 'longtemps', 'le', 'maire', '\n'] ['village']",C1
"Giscard va pourtant réussir à transformer ce revers en tremplin
 ['Giscard', 'va', 'pourtant', 'réussir', 'à', 'transformer', 'ce', 'revers', 'en', 'tremplin', '\n'] []",C1
"Il autorise le recours à lIVG par lintermédiaire de sa Ministre de la Santé Simone Veil facilite le divorce augmente le Minimum Vieillesse 
 ['Il', 'autorise', 'le', 'recours', 'à', 'lIVG', 'par', 'lintermédiaire', 'de', 'sa', 'Ministre', 'de', 'la', 'Santé', 'Simone', 'Veil', 'facilite', 'le', 'divorce', 'augmente', 'le', 'Minimum', 'Vieillesse', '\n'] ['divorce']",C1
"Il change le tempo de la Marseillaise déplace le défilé du 14 jullet à la Bastille et sinvite à diner dans le salon des Français
 ['Il', 'change', 'le', 'tempo', 'de', 'la', 'Marseillaise', 'déplace', 'le', 'défilé', 'du', '14', 'jullet', 'à', 'la', 'Bastille', 'et', 'sinvite', 'à', 'diner', 'dans', 'le', 'salon', 'des', 'Français', '\n'] ['tempo']",C1
"Il est le premier à mettre en scène sa vie privée et sempare comme personne du nouvel outil de communication qui monte  la télévision
 ['Il', 'est', 'le', 'premier', 'à', 'mettre', 'en', 'scène', 'sa', 'vie', 'privée', 'et', 'sempare', 'comme', 'personne', 'du', 'nouvel', 'outil', 'de', 'communication', 'qui', 'monte', ' ', 'la', 'télévision', '\n'] ['communication' 'télévision']",C1
"Il faut laisser les choses basses mourir de leur propre poison 
 ['Il', 'faut', 'laisser', 'les', 'choses', 'basses', 'mourir', 'de', 'leur', 'propre', 'poison', '\n'] []",C1
"Il lui aura fallu des années de négociations pour faire changer la législation ['Il', 'lui', 'aura', 'fallu', 'des', 'années', 'de', 'négociations', 'pour', 'faire', 'changer', 'la', 'législation'] ['aura']",C1
"Il ne se remet jamais vraiment de cette défaite 
 ['Il', 'ne', 'se', 'remet', 'jamais', 'vraiment', 'de', 'cette', 'défaite', '\n'] []",C1
"Il reste pas moins quon parle français 
 ['Il', 'reste', 'pas', 'moins', 'quon', 'parle', 'français', '\n'] []",C1
"Il suffisalt juste de savoir les Interpréter ['Il', 'suffisalt', 'juste', 'de', 'savoir', 'les', 'Interpréter'] []",C1
"Jai compris dans cette campagne que vous souhaitiez le changement 
 ['Jai', 'compris', 'dans', 'cette', 'campagne', 'que', 'vous', 'souhaitiez', 'le', 'changement', '\n'] []",C1
"Jai rien lâché pas un mètre 
 ['Jai', 'rien', 'lâché', 'pas', 'un', 'mètre', '\n'] []",C1
"Javais lu dans un bouquin que chaque geste lors dun premier rendezvous nétait pas anodin ['Javais', 'lu', 'dans', 'un', 'bouquin', 'que', 'chaque', 'geste', 'lors', 'dun', 'premier', 'rendezvous', 'nétait', 'pas', 'anodin'] []",C1
"Je dois tout donner je nai pas le drolt à lerreur ['Je', 'dois', 'tout', 'donner', 'je', 'nai', 'pas', 'le', 'drolt', 'à', 'lerreur'] []",C1
"Je louvrais avec impatience et à lintérieur se trouvait une pièce qui consistait en trois murs un sol mais pas de plafond un salon de coiffure tout équipé avec des chaises des lavabos des séchoirs et des chariots remplis de bigoudis de peignes de brosses et de pinces en tous genres le tout à échelle bien entendu 
 ['Je', 'louvrais', 'avec', 'impatience', 'et', 'à', 'lintérieur', 'se', 'trouvait', 'une', 'pièce', 'qui', 'consistait', 'en', 'trois', 'murs', 'un', 'sol', 'mais', 'pas', 'de', 'plafond', 'un', 'salon', 'de', 'coiffure', 'tout', 'équipé', 'avec', 'des', 'chaises', 'des', 'lavabos', 'des', 'séchoirs', 'et', 'des', 'chariots', 'remplis', 'de', 'bigoudis', 'de', 'peignes', 'de', 'brosses', 'et', 'de', 'pinces', 'en', 'tous', 'genres', 'le', 'tout', 'à', 'échelle', 'bien', 'entendu', '\n'] ['impatience']",C1
"Je me rappelle encore mon impatience très tôt le matin du 25 décembre comme je commençais à dévorer avec gourmandise les mandarines et les crottes de chocolat que javais trouvées comme chaque année dans mes chaussures
 ['Je', 'me', 'rappelle', 'encore', 'mon', 'impatience', 'très', 'tôt', 'le', 'matin', 'du', '25', 'décembre', 'comme', 'je', 'commençais', 'à', 'dévorer', 'avec', 'gourmandise', 'les', 'mandarines', 'et', 'les', 'crottes', 'de', 'chocolat', 'que', 'javais', 'trouvées', 'comme', 'chaque', 'année', 'dans', 'mes', 'chaussures', '\n'] ['impatience' 'décembre']",C1
"Je pensais avoir vraiment fait le trou suffisant au Cap Horn et cétait pas le cas et cest vrai que bah jusquau bout il a fallu saccrocher

 ['Je', 'pensais', 'avoir', 'vraiment', 'fait', 'le', 'trou', 'suffisant', 'au', 'Cap', 'Horn', 'et', 'cétait', 'pas', 'le', 'cas', 'et', 'cest', 'vrai', 'que', 'bah', 'jusquau', 'bout', 'il', 'a', 'fallu', 'saccrocher', '\n\n'] []",C1
"Je vais te faire voyager tu les reverras ces plages de sable blanc sur lequel u aimals courir avec tes parents avant daller manger des churros sur le port ['Je', 'vais', 'te', 'faire', 'voyager', 'tu', 'les', 'reverras', 'ces', 'plages', 'de', 'sable', 'blanc', 'sur', 'lequel', 'u', 'aimals', 'courir', 'avec', 'tes', 'parents', 'avant', 'daller', 'manger', 'des', 'churros', 'sur', 'le', 'port'] ['port']",C1
"Létape suivante cest léchauffement surtout pour pas se blesser parce que le cancan cest quand même une danse ['Létape', 'suivante', 'cest', 'léchauffement', 'surtout', 'pour', 'pas', 'se', 'blesser', 'parce', 'que', 'le', 'cancan', 'cest', 'quand', 'même', 'une', 'danse'] []",C1
"La jeunesse reste seule à sentir la réprobation des uns et lindifférence des autres 
 ['La', 'jeunesse', 'reste', 'seule', 'à', 'sentir', 'la', 'réprobation', 'des', 'uns', 'et', 'lindifférence', 'des', 'autres', '\n'] []",C1
"Le coup de la bretelle qui tombe je vais la mettre à laise ['Le', 'coup', 'de', 'la', 'bretelle', 'qui', 'tombe', 'je', 'vais', 'la', 'mettre', 'à', 'laise'] []",C1
"Loin du gouvernement il parvient à incarner une alternative de droite au gaullisme 
 ['Loin', 'du', 'gouvernement', 'il', 'parvient', 'à', 'incarner', 'une', 'alternative', 'de', 'droite', 'au', 'gaullisme', '\n'] []",C1
"Lors du premier débat organisé à la télévision il écarte son dernier concurrent avec une réplique mythique ['Lors', 'du', 'premier', 'débat', 'organisé', 'à', 'la', 'télévision', 'il', 'écarte', 'son', 'dernier', 'concurrent', 'avec', 'une', 'réplique', 'mythique'] ['télévision']",C1
"Maintenant le matin cest moi qui dois réveiller mon humain et parfois il se lève plusieurs heures en retard ['Maintenant', 'le', 'matin', 'cest', 'moi', 'qui', 'dois', 'réveiller', 'mon', 'humain', 'et', 'parfois', 'il', 'se', 'lève', 'plusieurs', 'heures', 'en', 'retard'] ['humain']",C1
"Mais cest que Jaser comme du monde dicite cest un osti de grosse job 
 ['Mais', 'cest', 'que', 'Jaser', 'comme', 'du', 'monde', 'dicite', 'cest', 'un', 'osti', 'de', 'grosse', 'job', '\n'] ['job']",C1
"Mais contrairement à ce quon pourrait croire il sembleralt que ce soit les Parisiens qui changent leur manière de parler décidant soudainement de prononcer toutes les syllabes toutes les lettres toutes les mots comme il faut 
 ['Mais', 'contrairement', 'à', 'ce', 'quon', 'pourrait', 'croire', 'il', 'sembleralt', 'que', 'ce', 'soit', 'les', 'Parisiens', 'qui', 'changent', 'leur', 'manière', 'de', 'parler', 'décidant', 'soudainement', 'de', 'prononcer', 'toutes', 'les', 'syllabes', 'toutes', 'les', 'lettres', 'toutes', 'les', 'mots', 'comme', 'il', 'faut', '\n'] ['manière']",C1
"Mais écoutemoi ben pis tu vas tout comprendre 
 ['Mais', 'écoutemoi', 'ben', 'pis', 'tu', 'vas', 'tout', 'comprendre', '\n'] []",C1
"Mais les chocs pétroliers plongent la France dans la crise
 ['Mais', 'les', 'chocs', 'pétroliers', 'plongent', 'la', 'France', 'dans', 'la', 'crise', '\n'] []",C1
"Moi jai cest sûr que cest un concurrent très redouté et redoutable euh et il a eu euh il a eu des bonnes conditions méteo dans lAtlantique pour revenir qui lui ont permis de revenir sur la bagarre 
 ['Moi', 'jai', 'cest', 'sûr', 'que', 'cest', 'un', 'concurrent', 'très', 'redouté', 'et', 'redoutable', 'euh', 'et', 'il', 'a', 'eu', 'euh', 'il', 'a', 'eu', 'des', 'bonnes', 'conditions', 'méteo', 'dans', 'lAtlantique', 'pour', 'revenir', 'qui', 'lui', 'ont', 'permis', 'de', 'revenir', 'sur', 'la', 'bagarre', '\n'] []",C1
"Mon premier est un champion de ski français très renommé mon deuxième est un champion de ski français encore très renommé et mon tout cest pour faire rire les petits enfants 
 ['Mon', 'premier', 'est', 'un', 'champion', 'de', 'ski', 'français', 'très', 'renommé', 'mon', 'deuxième', 'est', 'un', 'champion', 'de', 'ski', 'français', 'encore', 'très', 'renommé', 'et', 'mon', 'tout', 'cest', 'pour', 'faire', 'rire', 'les', 'petits', 'enfants', '\n'] ['champion' 'ski' 'champion' 'ski']",C1
"Noublions pas que cétait les années 50 et que la Barbie nest apparue en France quen 1963
 ['Noublions', 'pas', 'que', 'cétait', 'les', 'années', '50', 'et', 'que', 'la', 'Barbie', 'nest', 'apparue', 'en', 'France', 'quen', '1963', '\n'] []",C1
"Non ça veut dire sa průle ça brûle ['Non', 'ça', 'veut', 'dire', 'sa', 'průle', 'ça', 'brûle'] []",C1
"On nest sortis de lauberge ['On', 'nest', 'sortis', 'de', 'lauberge'] []",C1
"Oui jai bien dit les promenades parce que nous sortons à présent toutes les deux heures en moyenne
 ['Oui', 'jai', 'bien', 'dit', 'les', 'promenades', 'parce', 'que', 'nous', 'sortons', 'à', 'présent', 'toutes', 'les', 'deux', 'heures', 'en', 'moyenne', '\n'] []",C1
"Parce que Monsieur Rocard il narrête pas de nous raconter des salades 
 ['Parce', 'que', 'Monsieur', 'Rocard', 'il', 'narrête', 'pas', 'de', 'nous', 'raconter', 'des', 'salades', '\n'] []",C1
"Pis croismoi ce nJest pas parce que tu as inventé leau chaude que tu vas tout catcher en deux minutes
 ['Pis', 'croismoi', 'ce', 'nJest', 'pas', 'parce', 'que', 'tu', 'as', 'inventé', 'leau', 'chaude', 'que', 'tu', 'vas', 'tout', 'catcher', 'en', 'deux', 'minutes', '\n'] ['minutes']",C1
"Pis ensuite Champlain poursuit lexploration du Québec qui à lépoque sappelait la Nouvelle France 
 ['Pis', 'ensuite', 'Champlain', 'poursuit', 'lexploration', 'du', 'Québec', 'qui', 'à', 'lépoque', 'sappelait', 'la', 'Nouvelle', 'France', '\n'] []",C1
"Plus tard quand javais finalement arrêté de jouer avec javais fait cadeau de mon extraordinaire salon de coiffure à une enfant du quartier beaucoup plus jeune que moi ce qui mavait déchiré le coeur tellement jy étais attachée
 ['Plus', 'tard', 'quand', 'javais', 'finalement', 'arrêté', 'de', 'jouer', 'avec', 'javais', 'fait', 'cadeau', 'de', 'mon', 'extraordinaire', 'salon', 'de', 'coiffure', 'à', 'une', 'enfant', 'du', 'quartier', 'beaucoup', 'plus', 'jeune', 'que', 'moi', 'ce', 'qui', 'mavait', 'déchiré', 'le', 'coeur', 'tellement', 'jy', 'étais', 'attachée', '\n'] ['finalement' 'extraordinaire' 'plus']",C1
"Puis je me bagarrais avec Daffy mon canard en peluche je machouillais mon os qui couine ou je chantais à runisson avec la radio de la voisine
 ['Puis', 'je', 'me', 'bagarrais', 'avec', 'Daffy', 'mon', 'canard', 'en', 'peluche', 'je', 'machouillais', 'mon', 'os', 'qui', 'couine', 'ou', 'je', 'chantais', 'à', 'runisson', 'avec', 'la', 'radio', 'de', 'la', 'voisine', '\n'] ['radio']",C1
"Quand Arthur rentrait enfin je lui faisais la fête en sautant dans tous les sens et il me caressait derrière les oreilles en riant ['Quand', 'Arthur', 'rentrait', 'enfin', 'je', 'lui', 'faisais', 'la', 'fête', 'en', 'sautant', 'dans', 'tous', 'les', 'sens', 'et', 'il', 'me', 'caressait', 'derrière', 'les', 'oreilles', 'en', 'riant'] []",C1
"Restaurant classe costar peaufinage du regard de séducteur on part sur un sansfaute ['Restaurant', 'classe', 'costar', 'peaufinage', 'du', 'regard', 'de', 'séducteur', 'on', 'part', 'sur', 'un', 'sansfaute'] ['classe' 'part']",C1
"Si elle cligne des yeux ça veut dire quil faut que je cligne des yeux ['Si', 'elle', 'cligne', 'des', 'yeux', 'ça', 'veut', 'dire', 'quil', 'faut', 'que', 'je', 'cligne', 'des', 'yeux'] []",C1
"Si elle se mordille les lèvres je dois lécher les miennes ['Si', 'elle', 'se', 'mordille', 'les', 'lèvres', 'je', 'dois', 'lécher', 'les', 'miennes'] []",C1
"Si elle se touche les lèvres ça veut dire quelle menvie ['Si', 'elle', 'se', 'touche', 'les', 'lèvres', 'ça', 'veut', 'dire', 'quelle', 'menvie'] []",C1
"Si elle sourit ça veut dire que je lui plais il faut que je sourie ['Si', 'elle', 'sourit', 'ça', 'veut', 'dire', 'que', 'je', 'lui', 'plais', 'il', 'faut', 'que', 'je', 'sourie'] []",C1
"Si tu viens de France ou dailleurs tu risques davoir du mal à tout comprendre au début 
 ['Si', 'tu', 'viens', 'de', 'France', 'ou', 'dailleurs', 'tu', 'risques', 'davoir', 'du', 'mal', 'à', 'tout', 'comprendre', 'au', 'début', '\n'] []",C1
"Si l va falloir maintenant quon trouve du boulot en France hein 
 ['Si', 'l', 'va', 'falloir', 'maintenant', 'quon', 'trouve', 'du', 'boulot', 'en', 'France', 'hein', '\n'] []",C1
"Temps de course  soixantequatorze jours trois heures trentecinq minutes quarantesix secondes
 ['Temps', 'de', 'course', ' ', 'soixantequatorze', 'jours', 'trois', 'heures', 'trentecinq', 'minutes', 'quarantesix', 'secondes', '\n'] ['minutes']",C1
"Tous les soirs mon humain et moi nous installons sur le canapé et il me fait des calins en regardant la télé jusquà ce que je mendorme la tête sur ses genoux 
 ['Tous', 'les', 'soirs', 'mon', 'humain', 'et', 'moi', 'nous', 'installons', 'sur', 'le', 'canapé', 'et', 'il', 'me', 'fait', 'des', 'calins', 'en', 'regardant', 'la', 'télé', 'jusquà', 'ce', 'que', 'je', 'mendorme', 'la', 'tête', 'sur', 'ses', 'genoux', '\n'] ['humain']",C1
"Un regard vers le clel elle sinspire elle se projette ['Un', 'regard', 'vers', 'le', 'clel', 'elle', 'sinspire', 'elle', 'se', 'projette'] []",C1
"Un tiers de la population a alors moins de vingt ans et VGE comprend mieux que les autres que pour cette génération Baby Boom les vieilles recettes politiques ça ne marche plus
 ['Un', 'tiers', 'de', 'la', 'population', 'a', 'alors', 'moins', 'de', 'vingt', 'ans', 'et', 'VGE', 'comprend', 'mieux', 'que', 'les', 'autres', 'que', 'pour', 'cette', 'génération', 'Baby', 'Boom', 'les', 'vieilles', 'recettes', 'politiques', 'ça', 'ne', 'marche', 'plus', '\n'] ['population' 'plus']",C1
"Une belle robe moulante elle veut mettre en avant ses formes ['Une', 'belle', 'robe', 'moulante', 'elle', 'veut', 'mettre', 'en', 'avant', 'ses', 'formes'] []",C1
"Une fois élu VGE continue de rajeunir les codes 
 ['Une', 'fois', 'élu', 'VGE', 'continue', 'de', 'rajeunir', 'les', 'codes', '\n'] []",C1
"Voir le site Je parle québécois pour les explications de ces différences 
 ['Voir', 'le', 'site', 'Je', 'parle', 'québécois', 'pour', 'les', 'explications', 'de', 'ces', 'différences', '\n'] ['site']",C1
"Vous navez pas Monsleur Mitterrand le monopole du ceur
 ['Vous', 'navez', 'pas', 'Monsleur', 'Mitterrand', 'le', 'monopole', 'du', 'ceur', '\n'] []",C1
"Pour moi hommes et femmes cest pareil ajoutetil en soulignant que nombre de ses compagnons de la Résistance ont été agents de liaison ou parachutiste comme lui et que plusieurs rentre elles sont tombées sous les coups de lennemi ['Pour', 'moi', 'hommes', 'et', 'femmes', 'cest', 'pareil', 'ajoutetil', 'en', 'soulignant', 'que', 'nombre', 'de', 'ses', 'compagnons', 'de', 'la', 'Résistance', 'ont', 'été', 'agents', 'de', 'liaison', 'ou', 'parachutiste', 'comme', 'lui', 'et', 'que', 'plusieurs', 'rentre', 'elles', 'sont', 'tombées', 'sous', 'les', 'coups', 'de', 'lennemi'] ['liaison']",C1
"À la fois graphiste et journaliste le directeur artistique du quotidien espagnol La Vanguardia Barcelone publie régulièrement un éditorial sous forme dinfographie ['À', 'la', 'fois', 'graphiste', 'et', 'journaliste', 'le', 'directeur', 'artistique', 'du', 'quotidien', 'espagnol', 'La', 'Vanguardia', 'Barcelone', 'publie', 'régulièrement', 'un', 'éditorial', 'sous', 'forme', 'dinfographie'] ['directeur' 'artistique']",C1
"Ah ça cest moins drôle augmentation ce moisci encore du chômage en Alsace ['Ah', 'ça', 'cest', 'moins', 'drôle', 'augmentation', 'ce', 'moisci', 'encore', 'du', 'chômage', 'en', 'Alsace'] ['augmentation']",C1
"Alors que lentreprise était dans une relative bonne santé financière ces deux dernières années elle se retrouve aujourdhui dans la tourmente et dépose le bilan ['Alors', 'que', 'lentreprise', 'était', 'dans', 'une', 'relative', 'bonne', 'santé', 'financière', 'ces', 'deux', 'dernières', 'années', 'elle', 'se', 'retrouve', 'aujourdhui', 'dans', 'la', 'tourmente', 'et', 'dépose', 'le', 'bilan'] []",C1
"Armel Le Cléach arrive cet aprèsmidi au large des Sables dOlonne ['Armel', 'Le', 'Cléach', 'arrive', 'cet', 'aprèsmidi', 'au', 'large', 'des', 'Sables', 'dOlonne'] []",C1
"Au Canada les parents doivent détenir les papier didentification de leurs enfants lors dun voyage en famille à létranger ['Au', 'Canada', 'les', 'parents', 'doivent', 'détenir', 'les', 'papier', 'didentification', 'de', 'leurs', 'enfants', 'lors', 'dun', 'voyage', 'en', 'famille', 'à', 'létranger'] ['détenir' 'papier' 'famille']",C1
